Date,Hour,Demand,Temperature,Humidity,Wind Speed,rain/shower
2020-06-04,4,4088.96,39.239788,55.48253,6.2833476,3.4
2020-06-04,5,3868.29,36.802998,56.85858,5.7724586,3.5
2020-06-04,6,3695.79,34.903156,57.93052,5.3732305,3.6
2020-06-04,7,3613.14,33.992886,58.444122,5.181947,3.7
2020-06-04,8,3631.28,34.19267,58.331398,5.223929,3.7
2020-06-04,9,3879.43,36.92569,56.789352,5.798242,3.5
2020-06-04,10,4175.42,40.1552,54.979767,6.475036,3.4
2020-06-04,11,4372.92,41.992558,54.06366,6.8605323,3.4
2020-06-04,12,4536.96,43.486485,53.31997,7.174184,3.4
2020-06-04,13,4654.18,44.454403,52.841866,7.37807,3.5
2020-06-04,14,5056.15,46.142467,50.88659,8.008488,3.0
2020-06-04,15,5228.11,46.382633,49.85948,8.2769785,2.5
2020-06-04,16,5070.87,46.16303,50.798668,8.031472,2.9
2020-06-04,17,4702.55,44.853817,52.644577,7.4622025,3.5
2020-06-04,18,4200.12,40.38499,54.86519,6.5232463,3.4
2020-06-04,19,4214.05,40.514576,54.80058,6.5504365,3.4
2020-06-04,20,4558.9,43.667645,53.230484,7.2123456,3.4
2020-06-04,21,5004.7,46.070606,51.193893,7.928157,3.1
2020-06-04,22,5402.09,46.58662,48.893944,8.540364,2.1
2020-06-04,23,5507.35,46.666767,48.398182,8.686568,1.8
2020-06-05,0,5355.21,46.53963,49.12959,8.472685,2.2
2020-06-05,1,5081.82,46.178318,50.73327,8.048569,2.9
2020-06-05,2,4873.7,45.887646,51.976353,7.723621,3.4
2020-06-05,3,4664.52,44.539783,52.799694,7.3960557,3.5
2020-06-05,4,4463.89,42.838856,53.641697,7.0380936,3.4
2020-06-05,5,4202.18,40.40415,54.855637,6.527268,3.4
2020-06-05,6,3983.3,38.07056,56.143223,6.0386615,3.5
2020-06-05,7,3863.32,36.748264,56.889465,5.7609577,3.5
2020-06-05,8,3880.19,36.934063,56.78463,5.800001,3.5
2020-06-05,9,4106.41,39.432888,55.373425,6.3237576,3.4
2020-06-05,10,4453.45,42.741737,53.69012,7.017717,3.4
2020-06-05,11,4712.54,44.9363,52.603836,7.4795785,3.5
2020-06-05,12,4946.72,45.989628,51.540215,7.83763,3.2
2020-06-05,13,4849.65,45.854053,52.12001,7.6860704,3.5
2020-06-05,14,5139.68,46.25913,50.387665,8.138908,2.7
2020-06-05,15,5379.89,46.565464,49.003983,8.508531,2.1
2020-06-05,16,5211.35,46.35923,49.959583,8.250811,2.6
2020-06-05,17,4823.1,45.75075,52.247726,7.645368,3.5
2020-06-05,18,4367.73,41.94428,54.087734,6.850401,3.4
2020-06-05,19,4314.43,41.44842,54.33497,6.746366,3.4
2020-06-05,20,4615.66,44.136333,52.99897,7.311071,3.4
2020-06-05,21,5021.17,46.093616,51.09552,7.953873,3.0
2020-06-05,22,5460.45,46.631054,48.619072,8.621425,2.0
2020-06-05,23,5570.51,46.714855,48.100704,8.774296,1.7
2020-06-06,0,5389.94,46.575985,48.95284,8.523129,2.1
2020-06-06,1,5165.11,46.294643,50.235775,8.178614,2.7
2020-06-06,2,4935.02,45.973293,51.610092,7.819363,3.3
2020-06-06,3,4733.32,45.0913,52.535057,7.511256,3.5
2020-06-06,4,4501.7,43.1906,53.466316,7.1118937,3.4
2020-06-06,5,4242.79,40.781948,54.667267,6.6065335,3.4
2020-06-06,6,3990.66,38.15201,56.09721,6.0557055,3.5
2020-06-06,7,3834.47,36.430515,57.06874,5.6941876,3.6
2020-06-06,8,3741.16,35.402843,57.64859,5.478234,3.6
2020-06-06,9,3775.75,35.783806,57.43363,5.558288,3.6
2020-06-06,10,4000.42,38.260014,56.036175,6.0783067,3.5
2020-06-06,11,4271.66,41.05053,54.53335,6.6628847,3.4
2020-06-06,12,4555.77,43.641804,53.24325,7.206902,3.4
2020-06-06,13,4642.66,44.359276,52.888855,7.3580317,3.5
2020-06-06,14,4624.77,44.211555,52.961815,7.326916,3.4
2020-06-06,15,4177.96,40.17883,54.967987,6.4799933,3.4
2020-06-06,16,3925.12,37.428898,56.505432,5.9039865,3.5
2020-06-06,17,3767.86,35.696907,57.482662,5.540027,3.6
2020-06-06,18,3570.11,33.62548,58.59179,5.1083026,3.6
2020-06-06,19,3630.08,34.179462,58.338852,5.221153,3.7
2020-06-06,20,3936.82,37.55776,56.432724,5.9310646,3.5
2020-06-06,21,4310.81,41.414745,54.35176,6.739301,3.4
2020-06-06,22,4749.87,45.212864,52.482082,7.535979,3.5
2020-06-06,23,4966.15,46.016766,51.42415,7.8679676,3.2
2020-06-07,0,4818.73,45.718655,52.261703,7.63884,3.5
2020-06-07,1,4586.72,43.897366,53.117016,7.260733,3.4
2020-06-07,2,4358.21,41.85571,54.13189,6.83182,3.4
2020-06-07,3,4152.88,39.945507,55.08432,6.4310403,3.4
2020-06-07,4,3957.42,37.78464,56.304714,5.9787397,3.5
2020-06-07,5,3781.07,35.842396,57.40058,5.5706,3.6
2020-06-07,6,3639.45,34.282654,58.28063,5.2428384,3.7
2020-06-07,7,3479.0,32.86369,58.886303,4.9563055,3.5
2020-06-07,8,3504.06,33.073223,58.805298,4.998113,3.5
2020-06-07,9,3624.27,34.115467,58.37496,5.207706,3.7
2020-06-07,10,3808.43,36.143726,57.23056,5.6339216,3.6
2020-06-07,11,4017.79,38.45222,55.927563,6.118532,3.4
2020-06-07,12,4219.24,40.562862,54.776505,6.560567,3.4
2020-06-07,13,4439.18,42.60898,53.75631,6.989863,3.4
2020-06-07,14,4708.46,44.902615,52.620476,7.4724813,3.5
2020-06-07,15,4763.67,45.314228,52.43792,7.5565934,3.5
2020-06-07,16,4612.52,44.11041,53.01178,7.305609,3.4
2020-06-07,17,4351.28,41.79124,54.164032,6.818293,3.4
2020-06-07,18,4032.71,38.61733,55.834267,6.1530833,3.4
2020-06-07,19,4000.53,38.261234,56.035492,6.0785623,3.5
2020-06-07,20,4391.18,42.162434,53.978962,6.896172,3.4
2020-06-07,21,4905.16,45.93159,51.788445,7.772741,3.3
2020-06-07,22,5402.19,46.586697,48.89347,8.540503,2.1
2020-06-07,23,5486.02,46.650524,48.498642,8.65694,1.9
2020-06-08,0,5375.79,46.561176,49.02485,8.502577,2.2
2020-06-08,1,5139.37,46.2587,50.389526,8.138425,2.7
2020-06-08,2,4869.68,45.882027,52.000366,7.717343,3.4
2020-06-08,3,4622.24,44.19067,52.97214,7.322516,3.4
2020-06-08,4,4384.38,42.09917,54.010506,6.8829007,3.4
2020-06-08,5,4076.15,39.098038,55.562637,6.253682,3.4
2020-06-08,6,3849.38,36.59473,56.97609,5.728696,3.5
2020-06-08,7,3727.67,35.25427,57.732407,5.4470124,3.6
2020-06-08,8,3691.37,34.854477,57.95799,5.3629994,3.7
2020-06-08,9,3943.76,37.634197,56.38959,5.947126,3.5
2020-06-08,10,4254.95,40.895077,54.610867,6.6302686,3.4
2020-06-08,11,4484.97,43.034966,53.543915,7.0792394,3.4
2020-06-08,12,4701.33,44.843735,52.64955,7.4600797,3.5
2020-06-08,13,4799.84,45.579903,52.322166,7.610623,3.5
2020-06-08,14,5128.52,46.24354,50.45432,8.121484,2.8
2020-06-08,15,5235.47,46.392914,49.81552,8.28847,2.5
2020-06-08,16,5087.14,46.18575,50.701492,8.056874,2.9
2020-06-08,17,4714.44,44.951992,52.596085,7.4828835,3.5
2020-06-08,18,4254.04,40.88661,54.615086,6.628494,3.4
2020-06-08,19,4144.24,39.851513,55.13687,6.411364,3.4
2020-06-08,20,4472.99,42.92352,53.599483,7.055856,3.4
2020-06-08,21,4989.26,46.049038,51.286118,7.904051,3.1
2020-06-08,22,5457.04,46.62846,48.635136,8.616688,2.0
2020-06-08,23,5746.69,46.849,47.27091,9.019008,1.3
2020-06-09,0,5637.42,46.765804,47.785557,8.867233,1.5
2020-06-09,1,5393.79,46.57992,48.93338,8.528703,2.1
2020-06-09,2,5141.57,46.26177,50.37638,8.14186,2.7
2020-06-09,3,4880.59,45.897266,51.935204,7.7343793,3.4
2020-06-09,4,4635.17,44.297432,52.919395,7.345005,3.5
2020-06-09,5,4314.0,41.444424,54.336967,6.7455277,3.4
2020-06-09,6,4047.22,38.777897,55.743538,6.186687,3.4
2020-06-09,7,3855.12,36.657948,56.94042,5.7419796,3.5
2020-06-09,8,3847.25,36.571274,56.989323,5.723766,3.5
2020-06-09,9,4119.56,39.578403,55.2912,6.3542104,3.4
2020-06-09,10,4435.12,42.57121,53.77514,6.981939,3.4
2020-06-09,11,4745.18,45.178413,52.497093,7.528973,3.5
2020-06-09,12,5019.65,46.091488,51.1046,7.951499,3.0
2020-06-09,13,5172.89,46.30551,50.1893,8.190762,2.7
2020-06-09,14,5517.45,46.67446,48.35061,8.700598,1.8
2020-06-09,15,5573.75,46.717327,48.085438,8.778797,1.7
2020-06-09,16,5273.81,46.446255,49.586906,8.348728,2.4
2020-06-09,17,4736.68,45.11598,52.524292,7.516276,3.5
2020-06-09,18,4344.12,41.72463,54.197247,6.8043175,3.4
2020-06-09,19,4313.75,41.442097,54.33812,6.7450404,3.4
2020-06-09,20,4689.12,44.742912,52.699352,7.4388433,3.5
2020-06-09,21,5241.23,46.40096,49.781116,8.297463,2.5
2020-06-09,22,5720.24,46.82886,47.395485,8.982268,1.3
2020-06-09,23,5853.95,46.93067,46.765724,9.16799,1.0
2020-06-10,0,5688.17,46.804443,47.54653,8.937724,1.4
2020-06-10,1,5470.25,46.638523,48.572914,8.6350355,1.9
2020-06-10,2,5221.22,46.373013,49.90063,8.26622,2.5
2020-06-10,3,4945.18,45.987476,51.549416,7.835226,3.2
2020-06-10,4,4683.67,44.69791,52.72158,7.4293633,3.5
2020-06-10,5,4356.71,41.841763,54.138847,6.828892,3.4
2020-06-10,6,4065.17,38.976532,55.631287,6.228255,3.4
2020-06-10,7,3918.29,37.353676,56.54787,5.8881783,3.5
2020-06-10,8,3903.77,37.19376,56.638092,5.8545737,3.5
2020-06-10,9,4176.76,40.16767,54.97355,6.477652,3.4
2020-06-10,10,4524.55,43.38401,53.370594,7.152597,3.4
2020-06-10,11,4839.89,45.840427,52.1783,7.6708317,3.5
2020-06-10,12,5140.26,46.259937,50.3842,8.139813,2.7
2020-06-10,13,5329.58,46.51332,49.26556,8.434716,2.3
2020-06-10,14,5723.91,46.831657,47.378197,8.987367,1.3
2020-06-10,15,5864.5,46.93871,46.71603,9.182643,1.0
2020-06-10,16,5649.34,46.774883,47.729416,8.88379,1.5
2020-06-10,17,5130.64,46.246502,50.44166,8.124794,2.8
2020-06-10,18,4610.77,44.09595,53.01893,7.3025646,3.4
2020-06-10,19,4485.11,43.036274,53.54327,7.0795126,3.4
2020-06-10,20,4877.98,45.89362,51.95079,7.730304,3.4
2020-06-10,21,5412.58,46.59461,48.844536,8.5549345,2.1
2020-06-10,22,5854.44,46.93104,46.763416,9.16867,1.0
2020-06-10,23,5938.43,46.995,46.36783,9.28533,0.8
2020-06-11,0,5721.99,46.83019,47.387245,8.984699,1.3
2020-06-11,1,5443.23,46.617943,48.700176,8.5975065,2.0
2020-06-11,2,5168.53,46.299427,50.21535,8.183953,2.7
2020-06-11,3,4885.52,45.904156,51.90575,7.7420754,3.4
2020-06-11,4,4628.93,44.245907,52.94485,7.3341517,3.4
2020-06-11,5,4296.17,41.27855,54.419666,6.7107253,3.4
2020-06-11,6,4048.52,38.792282,55.73541,6.1896963,3.4
2020-06-11,7,3865.45,36.771717,56.87623,5.7658873,3.5
2020-06-11,8,3832.44,36.40816,57.08136,5.68949,3.6
2020-06-11,9,4097.09,39.329754,55.431698,6.302175,3.4
2020-06-11,10,4482.24,43.00957,53.55658,7.0739107,3.4
2020-06-11,11,4894.1,45.91614,51.85451,7.7554717,3.4
2020-06-11,12,5185.77,46.3235,50.112373,8.210871,2.6
2020-06-11,13,5365.5,46.550404,49.077213,8.487631,2.2
2020-06-11,14,5738.83,46.843018,47.307926,9.00809,1.3
2020-06-11,15,5892.96,46.960377,46.58199,9.222175,0.9
2020-06-11,16,5687.01,46.803562,47.55199,8.936113,1.4
2020-06-11,17,5162.55,46.291073,50.251064,8.174616,2.7
2020-06-11,18,4643.03,44.362335,52.88734,7.3586764,3.5
2020-06-11,19,4578.61,43.830395,53.150093,7.246627,3.4
2020-06-11,20,5057.07,46.14375,50.881092,8.009925,3.0
2020-06-11,21,5660.21,46.783154,47.678223,8.898889,1.5
2020-06-11,22,6062.28,47.0893,45.784515,9.457356,0.5
2020-06-11,23,6047.99,47.07842,45.851814,9.437509,0.5
2020-06-12,0,5958.08,47.009964,46.27528,9.312625,0.8
2020-06-12,1,5727.3,46.83424,47.362232,8.992075,1.3
2020-06-12,2,5431.93,46.609337,48.753403,8.581811,2.0
2020-06-12,3,5181.38,46.317368,50.1386,8.204017,2.6
2020-06-12,4,4902.49,45.927856,51.80439,7.7685723,3.3
2020-06-12,5,4541.01,43.519924,53.303455,7.181227,3.4
2020-06-12,6,4251.89,40.866608,54.625057,6.6242957,3.4
2020-06-12,7,4100.95,39.37247,55.407562,6.311115,3.4
2020-06-12,8,4104.17,39.408096,55.38743,6.3185706,3.4
2020-06-12,9,4388.23,42.13499,53.99264,6.8904147,3.4
2020-06-12,10,4754.58,45.247456,52.46701,7.543013,3.5
2020-06-12,11,5066.07,46.156315,50.82734,8.023977,2.9
2020-06-12,12,5370.59,46.55573,49.05131,8.495024,2.2
2020-06-12,13,5583.95,46.725094,48.037403,8.792964,1.7
2020-06-12,14,6032.44,47.066578,45.92505,9.415908,0.6
2020-06-12,15,6183.96,47.103443,45.27309,9.597116,0.4
2020-06-12,16,5993.7,47.03708,46.107513,9.362101,0.7
2020-06-12,17,5475.82,46.642757,48.54668,8.642774,1.9
2020-06-12,18,4925.56,45.960075,51.6666,7.8045936,3.3
2020-06-12,19,4830.87,45.807823,52.222847,7.6569757,3.5
2020-06-12,20,5251.04,46.414658,49.72252,8.31278,2.5
2020-06-12,21,5731.46,46.837406,47.342636,8.997852,1.3
2020-06-12,22,6133.69,47.105118,45.478462,9.542179,0.4
2020-06-12,23,6185.33,47.103394,45.26749,9.598612,0.4
2020-06-13,0,5965.67,47.015736,46.23953,9.323166,0.7
2020-06-13,1,5727.16,46.834133,47.362892,8.99188,1.3
2020-06-13,2,5444.47,46.618885,48.694332,8.59923,2.0
2020-06-13,3,5159.02,46.286137,50.27215,8.169105,2.7
2020-06-13,4,4815.29,45.693386,52.27272,7.633702,3.5
2020-06-13,5,4177.34,40.173065,54.97087,6.4787836,3.4
2020-06-13,6,3911.28,37.276474,56.59143,5.871955,3.5
2020-06-13,7,3752.65,35.52939,57.57719,5.5048256,3.6
2020-06-13,8,3506.96,33.09747,58.795937,5.0029507,3.5
2020-06-13,9,3533.09,33.315945,58.711464,5.0465426,3.6
2020-06-13,10,3743.13,35.424538,57.636337,5.4827914,3.6
2020-06-13,11,3836.08,36.448246,57.05874,5.6979127,3.6
2020-06-13,12,3980.21,38.036366,56.16255,6.031505,3.5
2020-06-13,13,4116.06,39.539677,55.313076,6.346106,3.4
2020-06-13,14,4540.77,43.51794,53.30442,7.1808095,3.4
2020-06-13,15,4797.81,45.564995,52.32865,7.607592,3.5
2020-06-13,16,4753.15,45.236958,52.47158,7.540879,3.5
2020-06-13,17,4314.39,41.44805,54.33515,6.746288,3.4
2020-06-13,18,3967.12,37.891514,56.2444,6.001191,3.5
2020-06-13,19,3820.34,36.2749,57.156548,5.661485,3.6
2020-06-13,20,4014.25,38.41305,55.94969,6.110334,3.4
2020-06-13,21,4451.08,42.719685,53.701115,7.013091,3.4
2020-06-13,22,4948.23,45.991737,51.531185,7.8399887,3.2
2020-06-13,23,5170.84,46.302647,50.20155,8.18756,2.7
2020-06-14,0,5046.97,46.129642,50.94142,7.9941564,3.0
2020-06-14,1,4829.98,45.80129,52.2257,7.655647,3.5
2020-06-14,2,4586.98,43.899517,53.115955,7.261186,3.4
2020-06-14,3,4334.08,41.63123,54.243828,6.78472,3.4
2020-06-14,4,4065.2,38.976864,55.63111,6.2283235,3.4
2020-06-14,5,3762.76,35.64074,57.51436,5.5282235,3.6
2020-06-14,6,3522.84,33.230244,58.7446,5.0294433,3.5
2020-06-14,7,3390.41,32.074184,59.166203,4.8181,3.2
2020-06-14,8,3275.76,30.95164,59.515015,4.659046,2.9
2020-06-14,9,3362.93,31.805124,59.24981,4.779977,3.2
2020-06-14,10,3531.31,33.301064,58.717224,5.043574,3.6
2020-06-14,11,3644.92,34.342896,58.246628,5.255498,3.7
2020-06-14,12,3640.25,34.291466,58.275658,5.2446895,3.7
2020-06-14,13,3665.32,34.567577,58.11987,5.3027105,3.7
2020-06-14,14,3954.32,37.7505,56.32398,5.9715652,3.5
2020-06-14,15,4267.13,41.00839,54.554367,6.6540427,3.4
2020-06-14,16,4321.09,41.51038,54.30407,6.7593665,3.4
2020-06-14,17,4114.51,39.522526,55.322777,6.3425155,3.4
2020-06-14,18,3861.18,36.72469,56.902763,5.756005,3.5
2020-06-14,19,3848.6,36.586143,56.980946,5.7268906,3.5
2020-06-14,20,4168.53,40.091103,55.011726,6.4615884,3.4
2020-06-14,21,4601.24,44.01726,53.05779,7.2859893,3.4
2020-06-14,22,5058.12,46.14522,50.874825,8.011565,2.9
2020-06-14,23,5209.47,46.3566,49.970818,8.247875,2.6
2020-06-15,0,5036.66,46.115242,51.003002,7.9780574,3.0
2020-06-15,1,4781.54,45.445488,52.380737,7.583287,3.5
2020-06-15,2,4556.48,43.647667,53.24035,7.2081356,3.4
2020-06-15,3,4320.2,41.5021,54.308205,6.757628,3.4
2020-06-15,4,4108.69,39.45812,55.35916,6.329038,3.4
2020-06-15,5,3773.01,35.753628,57.45066,5.551946,3.6
2020-06-15,6,3313.23,31.318508,59.40101,4.711028,3.0
2020-06-15,7,3168.13,29.89783,59.842484,4.5097294,2.6
2020-06-15,8,3215.42,30.36085,59.6986,4.575336,2.7
2020-06-15,9,3516.24,33.17506,58.76593,5.018433,3.5
2020-06-15,10,3855.26,36.659492,56.93955,5.7423034,3.5
2020-06-15,11,4047.52,38.781216,55.74166,6.187381,3.4
2020-06-15,12,4135.43,39.754017,55.191963,6.3909626,3.4
2020-06-15,13,4331.03,41.602856,54.25797,6.778768,3.4
2020-06-15,14,4626.41,44.225094,52.95513,7.329769,3.4
2020-06-15,15,4804.17,45.611706,52.308304,7.617092,3.5
2020-06-15,16,4719.18,44.98744,52.5803,7.490133,3.5
2020-06-15,17,4446.73,42.67922,53.7213,7.004599,3.4
2020-06-15,18,4106.04,39.4288,55.37574,6.3229012,3.4
2020-06-15,19,4014.73,38.418365,55.946693,6.111446,3.4
2020-06-15,20,4282.41,41.150536,54.48349,6.683867,3.4
2020-06-15,21,4716.6,44.968487,52.588562,7.4862804,3.5
2020-06-15,22,5183.23,46.31995,50.12755,8.206905,2.6
2020-06-15,23,5331.92,46.515697,49.252956,8.43821,2.3
2020-06-16,0,5148.9,46.272003,50.332596,8.153304,2.7
2020-06-16,1,4886.46,45.905468,51.90014,7.743544,3.4
2020-06-16,2,4608.23,44.07498,53.02928,7.2981477,3.4
2020-06-16,3,4379.11,42.05014,54.034943,6.8726134,3.4
2020-06-16,4,4151.26,39.929195,55.09298,6.4276214,3.4
2020-06-16,5,3895.15,37.098824,56.69167,5.834624,3.5
2020-06-16,6,3706.17,35.01748,57.86602,5.3972526,3.6
2020-06-16,7,3631.13,34.19102,58.332333,5.2235823,3.7
2020-06-16,8,3658.3,34.49026,58.163494,5.2864647,3.7
2020-06-16,9,3922.91,37.40456,56.51917,5.8988714,3.5
2020-06-16,10,4196.1,40.34759,54.883842,6.5154014,3.4
2020-06-16,11,4435.66,42.576233,53.772636,6.9829926,3.4
2020-06-16,12,4567.29,43.736927,53.196266,7.226938,3.4
2020-06-16,13,4633.2,44.28117,52.927437,7.3415785,3.5
2020-06-16,14,4917.29,45.948524,51.715996,7.791681,3.3
2020-06-16,15,5009.02,46.076645,51.168095,7.9349036,3.1
2020-06-16,16,4923.46,45.95714,51.67914,7.8013134,3.3
2020-06-16,17,4728.18,45.053547,52.5515,7.5035777,3.5
2020-06-16,18,4247.0,40.821117,54.64774,6.6147504,3.4
2020-06-16,19,4122.37,39.6095,55.27362,6.3607183,3.4
2020-06-16,20,4397.85,42.224483,53.94802,6.909192,3.4
2020-06-16,21,4801.05,45.588787,52.31829,7.612431,3.5
2020-06-16,22,5286.81,46.46414,49.50963,8.369261,2.4
2020-06-16,23,5415.71,46.59699,48.829796,8.559281,2.1
2020-06-17,0,5236.23,46.393974,49.81098,8.289656,2.5
2020-06-17,1,5182.3,46.318653,50.133102,8.205453,2.6
2020-06-17,2,5182.3,46.318653,50.133102,8.205453,2.6
2020-06-17,3,5182.3,46.318653,50.133102,8.205453,2.6
2020-06-17,4,5182.3,46.318653,50.133102,8.205453,2.6
2020-06-17,5,5182.3,46.318653,50.133102,8.205453,2.6
2020-06-17,6,4598.55,43.995052,53.068764,7.2813096,3.4
2020-06-17,7,3699.08,34.939396,57.910072,5.3808446,3.6
2020-06-17,8,3644.95,34.343227,58.246445,5.2555676,3.7
2020-06-17,9,3641.07,34.300495,58.270554,5.2465878,3.7
2020-06-17,10,3641.07,34.300495,58.270554,5.2465878,3.7
2020-06-17,11,3641.07,34.300495,58.270554,5.2465878,3.7
2020-06-17,12,3641.07,34.300495,58.270554,5.2465878,3.7
2020-06-17,13,4024.41,38.52548,55.88616,6.133863,3.4
2020-06-17,14,4524.56,43.384094,53.370552,7.152615,3.4
2020-06-17,15,4806.22,45.626766,52.301743,7.6201534,3.5
2020-06-17,16,4812.7,45.674366,52.281006,7.6298327,3.5
2020-06-17,17,4658.31,44.488506,52.82502,7.3852534,3.5
2020-06-17,18,4168.73,40.092968,55.010796,6.4619784,3.4
2020-06-17,19,4058.21,38.89951,55.674812,6.2121367,3.4
2020-06-17,20,4355.5,41.8305,54.144463,6.826531,3.4
2020-06-17,21,4746.36,45.187077,52.493317,7.5307364,3.5
2020-06-17,22,5166.17,46.296124,50.229446,8.180267,2.7
2020-06-17,23,5251.61,46.415455,49.719116,8.313669,2.5
2020-06-18,0,5036.18,46.114574,51.005867,7.9773088,3.0
2020-06-18,1,4773.14,45.383785,52.407616,7.5707383,3.5
2020-06-18,2,4557.81,43.65865,53.234932,7.210449,3.4
2020-06-18,3,4337.58,41.663784,54.22758,6.791551,3.4
2020-06-18,4,4121.67,39.601753,55.277992,6.359098,3.4
2020-06-18,5,3868.53,36.805645,56.857086,5.7730155,3.5
2020-06-18,6,3678.0,34.707226,58.041077,5.332057,3.7
2020-06-18,7,3582.95,33.73283,58.550285,5.129723,3.7
2020-06-18,8,3626.83,34.143665,58.35905,5.21363,3.7
2020-06-18,9,3917.9,37.349384,56.550293,5.887275,3.5
2020-06-18,10,4258.64,40.929398,54.59375,6.637471,3.4
2020-06-18,11,4470.5,42.900356,53.61104,7.0509953,3.4
2020-06-18,12,4663.09,44.527973,52.80552,7.3935685,3.5
2020-06-18,13,4725.74,45.03562,52.559307,7.4999323,3.5
2020-06-18,14,4739.27,45.135006,52.516014,7.520144,3.5
2020-06-18,15,4588.08,43.908596,53.111465,7.2630982,3.4
2020-06-18,16,4650.93,44.427567,52.855118,7.372417,3.5
2020-06-18,17,4518.47,43.333805,53.395386,7.1420226,3.4
2020-06-18,18,4235.94,40.71822,54.699043,6.593164,3.4
2020-06-18,19,4130.28,39.69703,55.224167,6.3790364,3.4
2020-06-18,20,4408.55,42.32403,53.89839,6.930077,3.4
2020-06-18,21,4805.33,45.620228,52.304592,7.618825,3.5
2020-06-18,22,5208.86,46.35575,49.974464,8.2469225,2.6
2020-06-18,23,5300.97,46.480843,49.427814,8.391053,2.3
2020-06-19,0,5089.29,46.188747,50.688644,8.060232,2.9
2020-06-19,1,4827.08,45.77998,52.23498,7.6513143,3.5
2020-06-19,2,4594.91,43.964993,53.083603,7.274978,3.4
2020-06-19,3,4365.1,41.919807,54.09993,6.845268,3.4
2020-06-19,4,4161.46,40.025326,55.044518,6.447787,3.4
2020-06-19,5,3919.92,37.37163,56.537746,5.891951,3.5
2020-06-19,6,3751.39,35.515514,57.585014,5.5019093,3.6
2020-06-19,7,3696.14,34.90701,57.928345,5.37404,3.6
2020-06-19,8,3771.59,35.737988,57.459488,5.54866,3.6
2020-06-19,9,4069.16,39.02068,55.606342,6.2374945,3.4
2020-06-19,10,4400.65,42.25053,53.935036,6.9146576,3.4
2020-06-19,11,4418.48,42.41641,53.852325,6.9494586,3.4
2020-06-19,12,4545.79,43.559395,53.28396,7.1895413,3.4
2020-06-19,13,4653.48,44.44862,52.844727,7.3768525,3.5
2020-06-19,14,4937.15,45.97626,51.597366,7.8226886,3.3
2020-06-19,15,5145.29,46.266964,50.354156,8.147667,2.7
2020-06-19,16,5146.65,46.268864,50.34604,8.149792,2.7
2020-06-19,17,5103.75,46.208946,50.60228,8.082809,2.8
2020-06-19,18,4252.08,40.868378,54.624176,6.6246667,3.4
2020-06-19,19,4151.28,39.929413,55.092842,6.427667,3.4
2020-06-19,20,4391.21,42.16271,53.97882,6.89623,3.4
2020-06-19,21,4791.48,45.518494,52.348915,7.598136,3.5
2020-06-19,22,5236.39,46.394203,49.810028,8.289907,2.5
2020-06-19,23,5371.05,46.556213,49.048973,8.495691,2.2
2020-06-20,0,5214.03,46.362972,49.94358,8.254994,2.6
2020-06-20,1,4962.04,46.01103,51.448704,7.861551,3.2
2020-06-20,2,4683.71,44.698242,52.72142,7.4294324,3.5
2020-06-20,3,4429.93,42.522926,53.799225,6.971807,3.4
2020-06-20,4,4222.87,40.59663,54.759666,6.5676517,3.4
2020-06-20,5,3975.87,37.988346,56.189682,6.021455,3.5
2020-06-20,6,3765.87,35.67499,57.495033,5.535422,3.6
2020-06-20,7,3641.08,34.300602,58.2705,5.2466106,3.7
2020-06-20,8,3578.66,33.696964,58.564156,5.1225657,3.6
2020-06-20,9,3714.71,35.11153,57.81295,5.4170184,3.6
2020-06-20,10,3933.68,37.52318,56.45224,5.923797,3.5
2020-06-20,11,4159.74,40.009327,55.05249,6.44443,3.4
2020-06-20,12,4387.69,42.12997,53.99514,6.889361,3.4
2020-06-20,13,4566.43,43.729828,53.199776,7.225443,3.4
2020-06-20,14,4964.73,46.014782,51.432632,7.865751,3.2
2020-06-20,15,5129.01,46.24423,50.451397,8.122249,2.8
2020-06-20,16,4818.74,45.718727,52.261665,7.638856,3.5
2020-06-20,17,4467.76,42.874863,53.62374,7.0456476,3.4
2020-06-20,18,4171.74,40.120964,54.996838,6.467853,3.4
2020-06-20,19,4124.06,39.6282,55.263058,6.364631,3.4
2020-06-20,20,4398.08,42.226624,53.94696,6.90964,3.4
2020-06-20,21,4869.1,45.881218,52.003822,7.716439,3.4
2020-06-20,22,5378.19,46.563686,49.012634,8.5060625,2.2
2020-06-20,23,5528.91,46.683178,48.29663,8.7165165,1.8
2020-06-21,0,5395.07,46.580967,48.92729,8.530505,2.1
2020-06-21,1,5161.63,46.289783,50.25656,8.17318,2.7
2020-06-21,2,4935.09,45.973392,51.609673,7.819473,3.3
2020-06-21,3,4691.35,44.761322,52.69026,7.442722,3.5
2020-06-21,4,4453.24,42.73978,53.691093,7.017307,3.4
2020-06-21,5,4200.99,40.393078,54.86116,6.524945,3.4
2020-06-21,6,3967.96,37.900814,56.239147,6.0031366,3.5
2020-06-21,7,3768.24,35.70109,57.48031,5.5409064,3.6
2020-06-21,8,3621.22,34.081875,58.393913,5.200647,3.7
2020-06-21,9,3671.54,34.63608,58.081215,5.3171067,3.7
2020-06-21,10,3884.8,36.984833,56.75598,5.81067,3.5
2020-06-21,11,4159.73,40.00924,55.052544,6.4444118,3.4
2020-06-21,12,4457.39,42.778393,53.671852,7.0254073,3.4
2020-06-21,13,4714.57,44.95306,52.59555,7.48311,3.5
